Team,Date,Player_Name,Notes,Season,player_height,player_weight,age
Wizards,2012-04-25,Jordan Crawford,sprained right ankle,2012,193.04,88.45044,24.0
Wizards,2012-12-29,Jordan Crawford,sore left ankle,2012,193.04,88.45044,24.0
Wizards,2013-01-07,Jordan Crawford,sore left ankle,2013,193.04,88.45044,25.0
Wizards,2013-02-08,Jordan Crawford,,2013,193.04,88.45044,25.0
Nets,2010-12-31,Jordan Farmar,bone bruise in right knee,2010,187.96,81.64656,24.0
Nets,2011-01-28,Jordan Farmar,strained lower back,2011,187.96,81.64656,25.0
Nets,2011-02-28,Jordan Farmar,placed on IL with sprained left ankle,2011,187.96,81.64656,25.0
Lakers,2013-12-02,Jordan Farmar,torn left hamstring,2013,187.96,81.64656,27.0
Lakers,2014-01-03,Jordan Farmar,torn left hamstring,2014,187.96,81.64656,28.0
Lakers,2014-03-19,Jordan Farmar,strained right groin,2014,187.96,81.64656,28.0
Lakers,2014-04-06,Jordan Farmar,strained right groin,2014,187.96,81.64656,28.0
Clippers,2014-12-06,Jordan Farmar,placed on IL with back injury,2014,187.96,81.64656,28.0
Clippers,2015-04-19,Jordan Hamilton,placed on IL with concussion,2015,200.66,99.79024,25.0
Clippers,2015-05-08,Jordan Hamilton,placed on IL with concussion,2015,200.66,99.79024,25.0
Rockets,2011-02-02,Jordan Hill,sprained ankle,2011,208.28,106.59412,24.0
Rockets,2012-02-19,Jordan Hill,placed on IL with sprained MCL in right knee,2012,208.28,106.59412,25.0
Lakers,2012-03-27,Jordan Hill,sprained right knee,2012,208.28,106.59412,25.0
Lakers,2012-12-14,Jordan Hill,back spasms,2012,208.28,106.59412,25.0
Lakers,2013-01-08,Jordan Hill,right hip injury,2013,208.28,106.59412,26.0
Lakers,2013-01-23,Jordan Hill,"surgery on left hip to remove loose fragments, repair a torn labrum, and microfracture to repair damaged cartilage",2013,208.28,106.59412,26.0
Lakers,2014-02-05,Jordan Hill,cervical strain,2014,208.28,106.59412,27.0
Lakers,2014-03-06,Jordan Hill,sore right knee,2014,208.28,106.59412,27.0
Lakers,2015-02-04,Jordan Hill,strained hip flexor,2015,208.28,106.59412,28.0
Pacers,2015-11-27,Jordan Hill,sore lower back,2015,208.28,106.59412,28.0
Pacers,2015-12-29,Jordan Hill,dental work,2015,208.28,106.59412,28.0
Wizards,2019-04-07,Jordan McRae,left Achilles injury,2019,195.58,81.19296800000002,29.0
Wizards,2019-10-24,Jordan McRae,fractured finger,2019,195.58,81.19296800000002,29.0
Wizards,2019-11-02,Jordan McRae,placed on IL with fractured finger,2019,195.58,81.19296800000002,29.0
Wizards,2019-12-05,Jordan McRae,placed on IL with surgery on finger,2019,195.58,81.19296800000002,29.0
Celtics,2016-01-22,Jordan Mickey,ankle injury,2016,203.2,106.59412,22.0
Warriors,2020-02-29,Jordan Poole,sprained right ankle,2020,193.04,87.996848,22.0
Nets,2011-12-27,Jordan Williams,dehydration,2011,208.28,117.93392,21.0
Raptors,2010-12-10,Jose Calderon,sore left foot,2010,190.5,95.25431999999999,29.0
Raptors,2010-12-28,Jose Calderon,sore ankle,2010,190.5,95.25431999999999,29.0
Raptors,2011-04-02,Jose Calderon,placed on IL with sore/strained left hamstring,2011,190.5,95.707912,30.0
Raptors,2011-04-08,Jose Calderon,sore/strained left hamstring,2011,190.5,95.707912,30.0
Raptors,2012-03-11,Jose Calderon,placed on IL with sprained right ankle,2012,190.5,95.707912,31.0
Raptors,2012-03-17,Jose Calderon,sprained right ankle,2012,190.5,95.707912,31.0
Raptors,2012-04-06,Jose Calderon,facial injury,2012,190.5,95.707912,31.0
Raptors,2012-04-13,Jose Calderon,facial injury,2012,190.5,95.707912,31.0
Raptors,2012-04-22,Jose Calderon,right eye injury,2012,190.5,95.707912,31.0
Pistons,2013-04-03,Jose Calderon,arm injury,2013,190.5,95.707912,32.0
Mavericks,2013-11-30,Jose Calderon,bone bruise in right ankle,2013,190.5,95.707912,32.0
Knicks,2014-10-29,Jose Calderon,placed on IL with strained right calf,2014,190.5,90.7184,33.0
Knicks,2015-01-24,Jose Calderon,placed on IL with bruised left knee,2015,190.5,90.7184,34.0
Knicks,2015-02-27,Jose Calderon,sore/strained left Achilles,2015,190.5,90.7184,34.0
Knicks,2016-01-28,Jose Calderon,sore right groin,2016,190.5,90.7184,35.0
Knicks,2016-03-30,Jose Calderon,bruised right quadriceps,2016,190.5,90.7184,35.0
Lakers,2016-10-24,Jose Calderon,strained left calf,2016,190.5,90.7184,35.0
Lakers,2016-12-05,Jose Calderon,placed on IL with strained right hamstring,2016,190.5,90.7184,35.0
Cavaliers,2018-04-05,Jose Calderon,placed on IL with sore left hamstring,2018,190.5,90.7184,37.0
Suns,2010-10-19,Josh Childress,fractured right index finger,2010,203.2,94.800728,28.0
Nets,2012-11-03,Josh Childress,placed on IL with sore/sprained left ankle,2012,203.2,95.25431999999999,30.0
Nets,2012-12-18,Josh Childress,placed on IL with sore left foot,2012,203.2,95.25431999999999,30.0
Knicks,2012-01-24,Josh Harrellson,placed on IL with wrist injury,2012,208.28,124.7378,24.0
Lakers,2017-10-19,Josh Hart,placed on IL with bursitis in left heel,2017,195.58,97.52228,23.0
Lakers,2018-02-28,Josh Hart,fractured left hand,2018,195.58,97.52228,24.0
Lakers,2019-02-05,Josh Hart,left knee injury,2019,195.58,97.52228,25.0
Lakers,2019-02-11,Josh Hart,right knee tendinitis,2019,195.58,97.52228,25.0
Lakers,2019-03-15,Josh Hart,right knee tendinitis,2019,195.58,97.52228,25.0
Lakers,2019-03-22,Josh Hart,placed on IL with right knee tendinitis,2019,195.58,97.52228,25.0
Lakers,2019-03-28,Josh Hart,surgery on right knee,2019,195.58,97.52228,25.0
Pelicans,2019-11-13,Josh Hart,sprained left knee,2019,195.58,97.52228,25.0
Wizards,2010-10-28,Josh Howard,placed on IL with torn ACL in left knee,2010,200.66,95.25431999999999,31.0
Wizards,2011-01-01,Josh Howard,placed on IL with sore left knee,2011,200.66,95.25431999999999,32.0
Wizards,2011-01-07,Josh Howard,placed on IL with sore left knee,2011,200.66,95.25431999999999,32.0
Wizards,2011-03-05,Josh Howard,placed on IL with strained left hamstring,2011,200.66,95.25431999999999,32.0
Wizards,2011-03-15,Josh Howard,left knee tendinitis,2011,200.66,95.25431999999999,32.0
Jazz,2012-01-15,Josh Howard,strained left quadricep,2012,200.66,95.25431999999999,33.0
Jazz,2012-03-20,Josh Howard,placed on IL with surgery on left knee,2012,200.66,95.25431999999999,33.0
Jazz,2012-03-30,Josh Howard,surgery on left knee,2012,200.66,95.25431999999999,33.0
Timberwolves,2012-12-15,Josh Howard,hyperextended right knee,2012,200.66,95.25431999999999,33.0
Thunder,2016-05-12,Josh Huestis,placed on IL,2016,200.66,104.32616,25.0
Suns,2018-01-12,Josh Jackson,placed on IL with strained right hip,2018,203.2,90.7184,22.0
Suns,2018-03-10,Josh Jackson,placed on IL with stiffness in left knee,2018,203.2,90.7184,22.0
Suns,2018-04-08,Josh Jackson,bruised right quadriceps,2018,203.2,90.7184,22.0
Suns,2019-03-23,Josh Jackson,placed on IL with sprained right ankle,2019,203.2,93.893544,23.0
Pacers,2010-12-19,Josh McRoberts,placed on IL with abdominal strain,2010,208.28,108.86208,24.0
Lakers,2012-01-03,Josh McRoberts,placed on IL with toe injury,2012,208.28,108.86208,26.0
Bobcats,2013-03-24,Josh McRoberts,left shoulder injury,2013,208.28,108.86208,27.0
Bobcats,2014-04-02,Josh McRoberts,sprained left ankle,2014,208.28,108.86208,28.0
Bobcats,2014-04-30,Josh McRoberts,surgery on left big toe to remove bone spurs,2014,208.28,108.86208,28.0
Heat,2014-10-29,Josh McRoberts,placed on IL with toe injury,2014,208.28,108.86208,28.0
Heat,2014-12-10,Josh McRoberts,torn meniscus in right knee,2014,208.28,108.86208,28.0
Heat,2014-12-16,Josh McRoberts,placed on IL with torn meniscus in right knee,2014,208.28,108.86208,28.0
Heat,2014-12-23,Josh McRoberts,surgery on right knee to repair torn meniscus,2014,208.28,108.86208,28.0
Heat,2015-01-16,Josh McRoberts,placed on IL,2015,208.28,108.86208,29.0
Heat,2015-12-11,Josh McRoberts,placed on IL with sore knee,2015,208.28,108.86208,29.0
Heat,2016-10-24,Josh McRoberts,sore left foot,2016,208.28,108.86208,30.0
Heat,2016-12-27,Josh McRoberts,stress fracture in left foot,2016,208.28,108.86208,30.0
Heat,2017-01-04,Josh McRoberts,placed on IL with stress fracture in left foot,2017,208.28,108.86208,31.0
Heat,2017-04-10,Josh McRoberts,stress fracture in left foot,2017,208.28,108.86208,31.0
Mavericks,2017-10-18,Josh McRoberts,placed on IL with knee injury,2017,208.28,108.86208,31.0
Timberwolves,2019-11-16,Josh Okogie,sore left knee,2019,193.04,96.615096,21.0
Timberwolves,2019-11-23,Josh Okogie,sore left knee,2019,193.04,96.615096,21.0
Heat,2016-09-08,Josh Richardson,partially torn MCL in right knee,2016,198.12,90.7184,23.0
Heat,2016-11-30,Josh Richardson,sore/sprained right ankle,2016,198.12,90.7184,23.0
Heat,2017-01-07,Josh Richardson,sprained left foot,2017,198.12,90.7184,24.0
Heat,2018-03-14,Josh Richardson,sore left foot,2018,198.12,90.7184,25.0
Heat,2018-12-08,Josh Richardson,right shoulder injury,2018,198.12,90.7184,25.0
Heat,2019-03-28,Josh Richardson,bruised left heel,2019,195.58,90.7184,26.0
Heat,2019-04-04,Josh Richardson,strained left hip,2019,195.58,90.7184,26.0
76ers,2019-11-20,Josh Richardson,placed on IL with right hip flexor injury,2019,195.58,90.7184,26.0
76ers,2019-11-29,Josh Richardson,placed on IL with right hamstring injury,2019,195.58,90.7184,26.0
76ers,2020-01-23,Josh Richardson,strained left hamstring,2020,195.58,90.7184,27.0
76ers,2020-03-02,Josh Richardson,concussion,2020,195.58,90.7184,27.0
Hawks,2011-03-02,Josh Smith,sprained MCL in right knee,2011,205.74,102.0582,26.0
Hawks,2011-04-05,Josh Smith,placed on IL with swelling in right knee / sprained right knee,2011,205.74,102.0582,26.0
Hawks,2012-05-04,Josh Smith,left knee tendinitis,2012,205.74,102.0582,27.0
Hawks,2012-11-04,Josh Smith,sprained right ankle,2012,205.74,102.0582,27.0
Hawks,2012-12-29,Josh Smith,hip flexor injury,2012,205.74,102.0582,27.0
Hawks,2013-03-13,Josh Smith,sprained left knee,2013,205.74,102.0582,28.0
Hawks,2013-04-06,Josh Smith,knee injury,2013,205.74,102.0582,28.0
Hawks,2013-04-17,Josh Smith,knee injury,2013,205.74,102.0582,28.0
Pistons,2014-04-08,Josh Smith,knee injury,2014,205.74,102.0582,29.0
76ers,2012-04-26,Jrue Holiday,rest,2012,193.04,92.98636,23.0
76ers,2012-12-14,Jrue Holiday,sprained left foot,2012,193.04,92.98636,23.0
Pelicans,2014-01-10,Jrue Holiday,stress fracture in right ankle/tibia,2014,193.04,92.98636,25.0
Pelicans,2014-02-28,Jrue Holiday,surgery on right tibia to repair stress fracture,2014,193.04,92.98636,25.0
Pelicans,2015-01-14,Jrue Holiday,placed on IL with stress reaction in right ankle,2015,193.04,92.98636,26.0
Pelicans,2015-04-13,Jrue Holiday,unspecified,2015,193.04,92.98636,26.0
Pelicans,2015-04-20,Jrue Holiday,stress reaction in lower right leg,2015,193.04,92.98636,26.0
Pelicans,2015-05-06,Jrue Holiday,surgery on lower right leg to remove screw,2015,193.04,92.98636,26.0
Pelicans,2015-10-27,Jrue Holiday,recovering from surgery on lower right leg to remove screw / rest,2015,193.04,92.98636,26.0
Pelicans,2015-11-07,Jrue Holiday,lower right leg injury,2015,193.04,92.98636,26.0
Pelicans,2015-11-18,Jrue Holiday,,2015,193.04,92.98636,26.0
Pelicans,2015-12-02,Jrue Holiday,,2015,193.04,92.98636,26.0
Pelicans,2015-12-12,Jrue Holiday,leg injury,2015,193.04,92.98636,26.0
Pelicans,2016-03-24,Jrue Holiday,left toe injury,2016,193.04,92.98636,27.0
Pelicans,2016-04-11,Jrue Holiday,surgery to repair fractured right interior orbital wall,2016,193.04,92.98636,27.0
Pelicans,2016-12-05,Jrue Holiday,turf toe,2016,193.04,92.98636,27.0
Pelicans,2019-03-07,Jrue Holiday,strained lower abdominal,2019,190.5,92.98636,30.0
Pelicans,2019-10-26,Jrue Holiday,placed on IL with sprained left knee,2019,190.5,92.98636,30.0
Pelicans,2020-01-06,Jrue Holiday,left elbow injury,2020,190.5,92.98636,31.0
Pelicans,2020-01-13,Jrue Holiday,placed on IL with left elbow injury,2020,190.5,92.98636,31.0
Pelicans,2020-08-10,Jrue Holiday,placed on IL with right elbow injury,2020,190.5,92.98636,31.0
Lakers,2014-10-28,Julius Randle,fractured tibia in right leg,2014,205.74,113.398,20.0
Lakers,2014-11-16,Julius Randle,placed on IL recovering from surgery on right leg to repair fractured tibia,2014,205.74,113.398,20.0
Lakers,2015-01-06,Julius Randle,surgery on right foot/leg to replace screw,2015,205.74,113.398,21.0
Lakers,2015-12-23,Julius Randle,sprained left ankle,2015,205.74,113.398,21.0
Lakers,2016-11-23,Julius Randle,hip pointer,2016,205.74,113.398,22.0
Lakers,2017-01-30,Julius Randle,pneumonia,2017,205.74,113.398,23.0
Pelicans,2018-12-18,Julius Randle,sprained right ankle,2018,205.74,113.398,24.0
Pelicans,2019-01-24,Julius Randle,sprained right ankle,2019,203.2,113.398,25.0
Nuggets,2012-10-30,Julyan Stone,surgery on hip,2012,198.12,90.7184,24.0
Nuggets,2012-11-29,Julyan Stone,right hip injury,2012,198.12,90.7184,24.0
Nuggets,2013-03-27,Julyan Stone,placed on IL with knee injury,2013,198.12,90.7184,25.0
Hornets,2017-10-23,Julyan Stone,placed on IL with strained left hamstring,2017,198.12,90.7184,29.0
Hornets,2017-12-15,Julyan Stone,hamstring injury,2017,198.12,90.7184,29.0
76ers,2017-03-19,Justin Anderson,gastroenteritis,2017,198.12,104.32616,24.0
76ers,2017-11-17,Justin Anderson,shin splints in left leg,2017,198.12,104.32616,24.0
76ers,2017-12-02,Justin Anderson,placed on IL with shin splints in left leg,2017,198.12,104.32616,24.0
76ers,2017-12-30,Justin Anderson,placed on IL with shin splints,2017,198.12,104.32616,24.0
76ers,2018-02-14,Justin Anderson,placed on IL with sprained right ankle,2018,198.12,104.32616,25.0
76ers,2018-03-28,Justin Anderson,sore right ankle,2018,198.12,104.32616,25.0
Hawks,2018-10-16,Justin Anderson,tibia injury,2018,198.12,104.32616,25.0
Kings,2020-03-10,Justin James,right knee injury,2020,200.66,86.18248,24.0
Timberwolves,2017-07-04,Justin Patton,surgery on left foot to repair fracture,2017,213.36,107.047712,21.0
Timberwolves,2017-10-18,Justin Patton,placed on IL frecovering from surgery on left foot to repair fracture,2017,213.36,107.047712,21.0
Timberwolves,2018-04-18,Justin Patton,surgery on left foot,2018,213.36,109.31567199999999,22.0
Timberwolves,2018-10-17,Justin Patton,right foot injury,2018,213.36,109.31567199999999,22.0
Heat,2015-12-28,Justise Winslow,ankle injury,2015,200.66,102.0582,20.0
Heat,2016-04-12,Justise Winslow,sprained left ankle,2016,200.66,102.0582,21.0
Heat,2016-11-15,Justise Winslow,sore left wrist,2016,200.66,102.0582,21.0
Heat,2017-01-01,Justise Winslow,torn labrum in right shoulder,2017,200.66,102.0582,22.0
Heat,2017-01-19,Justise Winslow,placed on IL recovering from surgery on right shoulder to repair torn labrum,2017,200.66,102.0582,22.0
Heat,2017-12-15,Justise Winslow,strained left knee,2017,200.66,102.0582,22.0
Heat,2018-10-17,Justise Winslow,placed on IL with right hamstring injury,2018,200.66,102.0582,23.0
Heat,2018-12-20,Justise Winslow,right ankle injury,2018,200.66,102.0582,23.0
Heat,2019-02-23,Justise Winslow,placed on IL with sprained left knee,2019,198.12,100.697424,24.0
Heat,2019-03-17,Justise Winslow,placed on IL with bruised right thigh,2019,198.12,100.697424,24.0
Heat,2019-10-31,Justise Winslow,back injury,2019,198.12,100.697424,24.0
Heat,2019-11-07,Justise Winslow,placed on IL with concussion,2019,198.12,100.697424,24.0
Heat,2019-12-06,Justise Winslow,strained lower back,2019,198.12,100.697424,24.0
Heat,2020-01-10,Justise Winslow,placed on IL with bruised lower back,2020,198.12,100.697424,25.0
Grizzlies,2020-07-21,Justise Winslow,left hip / back injury,2020,198.12,100.697424,25.0
Nuggets,2015-02-27,Jusuf Nurkic,sprained right ankle,2015,213.36,127.00576,21.0
Nuggets,2015-10-26,Jusuf Nurkic,bruised knee,2015,213.36,127.00576,21.0
Nuggets,2016-01-15,Jusuf Nurkic,placed on IL with ankle injury / sore left knee,2016,213.36,127.00576,22.0
Nuggets,2016-02-23,Jusuf Nurkic,knee injury,2016,213.36,127.00576,22.0
Nuggets,2016-03-14,Jusuf Nurkic,sore left knee,2016,213.36,127.00576,22.0
Blazers,2017-03-31,Jusuf Nurkic,fractured fibula in right leg,2017,213.36,127.00576,23.0
Blazers,2017-04-24,Jusuf Nurkic,fractured fibula in right leg,2017,213.36,127.00576,23.0
Blazers,2017-12-08,Jusuf Nurkic,sprained right ankle,2017,213.36,127.00576,23.0
Blazers,2019-01-30,Jusuf Nurkic,sore right knee,2019,213.36,131.54168,25.0
Blazers,2019-03-26,Jusuf Nurkic,fractured lower left leg,2019,213.36,131.54168,25.0
Heat,2010-11-19,Juwan Howard,broken nose,2010,205.74,113.398,38.0
Jazz,2019-12-04,Juwan Morgan,bruised left knee,2019,200.66,105.233344,23.0
Jazz,2020-08-08,Juwan Morgan,placed on IL with sore right knee,2020,200.66,105.233344,24.0
Knicks,2019-04-02,Kadeem Allen,concussion,2019,185.42,90.7184,27.0
Knicks,2019-10-22,Kadeem Allen,sore right knee,2019,185.42,90.7184,27.0
Timberwolves,2019-02-22,Karl-Anthony Towns,placed on IL with concussion,2019,210.82,112.490816,24.0
Timberwolves,2019-03-10,Karl-Anthony Towns,placed on IL with right knee inflammation,2019,210.82,112.490816,24.0
Timberwolves,2019-04-09,Karl-Anthony Towns,right knee inflammation,2019,210.82,112.490816,24.0
Timberwolves,2019-12-18,Karl-Anthony Towns,sprained left knee,2019,210.82,112.490816,24.0
Timberwolves,2020-02-12,Karl-Anthony Towns,placed on IL with fractured left wrist,2020,210.82,112.490816,25.0
Spurs,2012-02-28,Kawhi Leonard,strained right calf,2012,200.66,102.0582,22.0
Spurs,2012-04-26,Kawhi Leonard,rest,2012,200.66,102.0582,22.0
Spurs,2012-11-16,Kawhi Leonard,quadriceps tendinitis in left knee,2012,200.66,102.0582,22.0
Spurs,2013-01-23,Kawhi Leonard,placed on IL with left knee injury,2013,200.66,104.32616,23.0
Spurs,2013-02-21,Kawhi Leonard,placed on IL with knee injury,2013,200.66,104.32616,23.0
Spurs,2013-03-12,Kawhi Leonard,sore left knee,2013,200.66,104.32616,23.0
Spurs,2013-04-01,Kawhi Leonard,sore left knee,2013,200.66,104.32616,23.0
Spurs,2013-04-15,Kawhi Leonard,sore left knee,2013,200.66,104.32616,23.0
Spurs,2013-12-21,Kawhi Leonard,dental procedure,2013,200.66,104.32616,23.0
Spurs,2014-01-22,Kawhi Leonard,fractured right hand,2014,200.66,104.32616,24.0
Spurs,2014-10-28,Kawhi Leonard,placed on IL with infection in right eye,2014,200.66,104.32616,24.0
Spurs,2014-12-10,Kawhi Leonard,placed on IL with bruised right hand,2014,200.66,104.32616,24.0
Spurs,2014-12-17,Kawhi Leonard,bruised right hand,2014,200.66,104.32616,24.0
Spurs,2015-11-14,Kawhi Leonard,placed on IL with upper respiratory infection,2015,200.66,104.32616,25.0
Spurs,2015-12-07,Kawhi Leonard,placed on IL with gastroenteritis,2015,200.66,104.32616,25.0
Spurs,2016-02-18,Kawhi Leonard,tightness in left calf,2016,200.66,104.32616,26.0
Spurs,2016-03-23,Kawhi Leonard,bruised right quadriceps,2016,200.66,104.32616,26.0
Spurs,2016-04-08,Kawhi Leonard,rest,2016,200.66,104.32616,26.0
Spurs,2016-12-28,Kawhi Leonard,gastroenteritis,2016,200.66,104.32616,26.0
Spurs,2017-01-23,Kawhi Leonard,sore left hand,2017,200.66,104.32616,27.0
Spurs,2017-02-06,Kawhi Leonard,bruised right quadriceps,2017,200.66,104.32616,27.0
Spurs,2017-03-08,Kawhi Leonard,placed on IL for rest,2017,200.66,104.32616,27.0
Spurs,2017-04-07,Kawhi Leonard,rest,2017,200.66,104.32616,27.0
Spurs,2017-05-11,Kawhi Leonard,placed on IL with sprained left ankle,2017,200.66,104.32616,27.0
Spurs,2017-05-22,Kawhi Leonard,sprained left ankle,2017,200.66,104.32616,27.0
Spurs,2017-09-30,Kawhi Leonard,sore right quadriceps,2017,200.66,104.32616,27.0
Spurs,2017-10-17,Kawhi Leonard,placed on IL with rehab of right quadriceps,2017,200.66,104.32616,27.0
Spurs,2017-12-16,Kawhi Leonard,placed on IL for rest,2017,200.66,104.32616,27.0
Spurs,2018-01-03,Kawhi Leonard,placed on IL for rest,2018,200.66,104.32616,28.0
Spurs,2018-01-15,Kawhi Leonard,right quadriceps injury / rest,2018,200.66,104.32616,28.0
Raptors,2018-11-04,Kawhi Leonard,placed on IL with sore left ankle,2018,200.66,104.32616,28.0
Raptors,2018-12-11,Kawhi Leonard,placed on IL with right hip injury,2018,200.66,104.32616,28.0
Raptors,2019-02-07,Kawhi Leonard,sore left knee,2019,200.66,102.0582,29.0
Raptors,2019-02-13,Kawhi Leonard,sore left knee,2019,200.66,102.0582,29.0
Clippers,2019-11-16,Kawhi Leonard,placed on IL with bruised left knee,2019,200.66,102.0582,29.0
